movie_id;title;genres;avg_rating;num_votes;budget;revenue;release_date;original_language;popularity;keywords
tt0055928;Dr. No;Action,Adventure,Thriller;7.2;168408;950000;59600000;1962-10-07;en;39.18;london, england,england,assassination,spy,casino,based on novel or book,exotic island,card game,space marine,intelligence,jamaica,secret base,secret mission,baccarat,secret organization,secret intelligence service,nuclear radiation,villain,secret agent,atomic reactor,caribbean sea
tt0056058;Harakiri;Action,Drama,Mystery;8.6;57149;0;0;1962-09-15;ja;20.98;japan,suicide,asia,samurai,revenge,flashback,poverty,seppuku,ronin,17th century,shogunate
tt0056172;Lawrence of Arabia;Adventure,Biography,Drama;8.3;293832;15000000;69995385;1962-12-11;en;25.962;cairo,arabian,world war i,horse,jerusalem, israel,british army,british empire,damascus,camel,based on true story,historical fiction,quicksand,desert,arab,ottoman empire
tt0056193;Lolita;Crime,Drama,Romance;7.5;102260;2000000;9250000;1962-06-13;en;32.937;sexual obsession,hotel,loss of loved one,based on novel or book,depression,small town,flirt,midlife crisis,eroticism,youngster,lolita,motel,diary,seduction,forbidden love,literature professor,provocation,fascination,one-sided love,widow,adoptive father,summer camp,secret love,older man younger woman relationship,sex with a minor
tt0056197;The Longest Day;Action,Drama,History;7.7;56314;10000000;50100000;1962-09-25;en;16.994;resistance,world war ii,normandy, france,allies,based on true story,steel helmet,historical fiction,soldier
tt0056217;The Man Who Shot Liberty Valance;Drama,Western;8.1;76580;3200000;8000000;1962-04-15;en;14.749;gunslinger,showdown,ranch,funeral,legend,outlaw,lawyer,stagecoach,cowboy
tt0056218;The Manchurian Candidate;Drama,Thriller;7.9;76070;2200000;7700000;1962-10-01;en;11.979;cold war,communist,korean war,stepparents,conspiracy,brainwashed assassin,brainwashing,election,presidential candidate,sleeper agent,queen of diamonds,korea
tt0056592;To Kill a Mockingbird;Crime,Drama;8.3;316698;2000000;13129846;1962-12-20;en;17.08;sibling relationship,black people,falsely accused,based on novel or book,becoming an adult,isolation,arbitrary law,socially deprived family,tree house,alabama,farm worker,intolerance,exclusion,court case,defence,right and justice,court,racism,child,1930s,courtroom drama,based on young adult novel
tt0056687;What Ever Happened to Baby Jane?;Drama,Horror,Thriller;8.0;57051;980000;0;1962-10-12;en;14.091;sibling relationship,based on novel or book,beach,wheelchair,aging,sister,insanity,alcoholism,murder,hollywood,mental illness,invalid,former child star,ice cream,vaudeville,recluse,drunkenness,spinsters,old mansion,piano,sister sister relationship,hagsploitation,psycho-biddy
tt0056801;8½;Drama;8.0;118419;0;0;1963-02-14;it;14.195;individual,scapegoat,adultery,screenplay,cinecittà studios,movie business,depression,suicide attempt,allegory,creative crisis,kurort,difficult childhood,missile,dying and death,unsociability,black and white,extramarital affair,existence
tt0056869;The Birds;Drama,Horror,Mystery;7.6;190245;2500000;11500000;1963-03-28;en;28.361;pet shop,seclusion,playground,seagull,fireplace,bird attack,socialite,based on short story,practical joke,schoolteacher,lovebird,shopkeeper,unsolved mystery,schoolhouse
tt0056923;Charade;Comedy,Mystery,Romance;7.9;78274;4000000;13475000;1963-12-05;en;16.108;paris, france,cia,loss of loved one,age difference,love of one's life,interpreter,stamp,whodunit,train,alias,hitchcockian,screwball comedy,alps mountains,notre dame cathedral
tt0057012;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;Comedy,War;8.4;490294;1800000;9523464;1964-01-29;en;20.823;usa president,general,cold war,strategic air command,nuclear missile,satire,dark comedy,black and white,cult film,war room,bomber pilot,nuclear weapons,ex-nazi,anti war,doomsday device,absurdism
tt0057076;From Russia with Love;Action,Adventure,Thriller;7.4;135926;2000000;78898765;1963-10-10;en;26.107;venice, italy,london, england,england,gypsy,assassination,spy,assassin,based on novel or book,secret mission,secret organization,secret intelligence service,kgb,orient express,zagreb,gondola,phantom,villain,duringcreditsstinger
tt0057115;The Great Escape;Adventure,Drama,History;8.2;244843;4000000;11744471;1963-06-20;en;23.126;based on novel or book,optimism,switzerland,baseball,famous score,prisoner,shower,world war ii,prisoner of war,claustrophobia,nazi,machinegun,dystopia,attempt to escape,uniform,freedom,epic,based on true story,prison guard,prison escape,tragedy,escape,swastika,barbed wire,solitary confinement,motorcycle,alps mountains,1940s
tt0057413;The Pink Panther;Comedy,Crime,Romance;7.0;52735;0;10878107;1963-12-18;en;27.563;slapstick comedy,clouseau,bumbling,clumsiness,police inspector
tt0057546;The Sword in the Stone;Adventure,Animation,Comedy;7.1;99046;3000000;22182353;1963-12-25;en;72.096;witch,based on novel or book,magic,transformation,knight,king arthur,turns into animal,excalibur,wizard,wart
tt0058150;Goldfinger;Action,Adventure,Thriller;7.7;191410;2500000;124881062;1964-09-20;en;25.219;england,based on novel or book,golf,secret organization,secret intelligence service,nuclear radiation,fort knox,aston martin,secret lab,laser,kentucky,gas attack,airplane,british secret service,duringcreditsstinger
tt0058329;Marnie;Crime,Drama,Mystery;7.1;50047;2135000;7000000;1964-07-17;en;23.531;philadelphia, pennsylvania,post traumatic stress disorder,prostitute,rape,horse race,sexual abuse,in love with enemy,suicide attempt,clerk,blackmail,sexual frustration,lie,horseback riding,women's sexual identity,new identity,kleptomania,baltimore, usa,horse,frigidity,honeymoon,fetish,riding accident,cruise,psychology,self-defense,fetishism,chase,cowardliness
tt0058331;Mary Poppins;Comedy,Family,Fantasy;7.8;173289;6000000;103082380;1964-12-17;en;45.511;london, england,sibling relationship,based on novel or book,parent child relationship,famous score,nanny,magic,musical,family,kite flying,live action and animation,1910s,chimney sweep,suffragettes
tt0058385;My Fair Lady;Drama,Family,Musical;7.8;96039;17000000;72661442;1964-10-21;en;18.303;musical,transformation,flower girl,colonel,wager,suitor,class differences,tutor,aristocrat,linguist,high society,misogynist,guttersnipe,class prejudice,opposites attract,pygmalion
tt0058461;A Fistful of Dollars;Action,Drama,Western;7.9;217971;200000;14500000;1964-01-18;it;27.774;gunslinger,based on novel or book,gang war,greed,hostility,remake,murder,spaghetti western
tt0058946;The Battle of Algiers;Drama,War;8.1;60563;800000;964028;1966-09-08;it;9.4;bomb,muslim,resistance,revolution,algerian,independence,insurrection,government,historical fiction,torture,united nations,underground fighting,algiers, algeria,military,casbah,battle of algiers,struggle for independence
tt0059113;Doctor Zhivago;Drama,Romance,War;7.9;77121;11000000;111858363;1965-12-22;en;24.815;love triangle,nurse,loss of loved one,based on novel or book,suicide attempt,world war i,forbidden love,stepparents,daughter,epic,russian revolution (1917)
tt0059578;For a Few Dollars More;Western;8.2;256911;600000;15000000;1965-12-18;it;23.094;bounty hunter,rural area,pot smoking,beard,death,mustache,spaghetti western,sombrero,right hand man,sidekick,piano
tt0059646;Repulsion;Drama,Horror,Thriller;7.6;53797;300000;0;1965-06-01;en;12.976;london, england,schizophrenia,post traumatic stress disorder,hallucination,rent,loneliness,psychosis
tt0059742;The Sound of Music;Biography,Drama,Family;8.1;234400;8200000;286214286;1965-03-29;en;21.338;resistance,austria,world war ii,musical,music competition,based on play or musical,alps mountains,governess,convent (nunnery),novice,puppet show,nun in love,nazi occupation,1930s
tt0059800;Thunderball;Action,Adventure,Thriller;6.9;119443;5500000;141195658;1965-12-11;en;24.666;paris, france,spy,sea,florida,fighter pilot,sanatorium,secret organization,nuclear missile,coral reef,bahamas,secret agent,scuba diving,british spy,shark,scuba,british secret service,big ben
tt0060107;Andrei Rublev;Biography,Drama,History;8.1;53942;0;0;1966-12-16;ru;14.284;christianity,monk,painter,rape,cathedral,artist,crucifixion,famine,icon,biography,tatars,bell,teacher,torture,massacre,brutality,middle ages,monastery,tartar,bell maker,15th century,religious vow
tt0060176;Blow-Up;Drama,Mystery,Thriller;7.5;62945;1800000;0;1966-12-18;en;12.791;london, england,photographer,burglar,tennis,loss of sense of reality,suspicion of murder,surreal,municipal park,darkroom,pantomime,illusion,photography,counter-culture,corpse,photo shoot,modeling
tt0060196;The Good, the Bad and the Ugly;Adventure,Western;8.8;758396;1200000;25253887;1966-12-23;it;52.469;bounty hunter,refugee,gold,anti hero,gallows,hitman,army,outlaw,shootout,moral ambiguity,spaghetti western
tt0060827;Persona;Drama,Thriller;8.1;119141;0;0;1966-10-18;sv;15.507;nurse,confession,dream,identity crisis,mental breakdown,betrayal,mute,patient,psychiatry,submerged,institution,dual personality,stage actress,duality,dissociative identities
tt0061184;Who's Afraid of Virginia Woolf?;Drama;8.0;75787;7500000;33736689;1966-06-22;en;11.22;alcohol,adultery,professor,married couple,black humor,son,guest,campus,based on play or musical,new england,one night,marital tensions
tt0061418;Bonnie and Clyde;Action,Biography,Crime;7.7;113704;2500000;50700000;1967-07-18;en;22.754;ambush,sheriff,waitress,prohibition era,texas,bank robber,oklahoma,impotence,missouri,texas ranger,heist,grave digger
tt0061512;Cool Hand Luke;Crime,Drama;8.1;177765;3200000;16217773;1967-06-22;en;22.297;prison,rebel,loss of loved one,based on novel or book,florida,harassment,imprisonment,dying and death,escape,barbed wire,death,boxing,prison farm
tt0061578;The Dirty Dozen;Action,Adventure,War;7.7;74182;5400000;45300000;1967-06-15;en;18.917;based on novel or book,world war ii,nazi,castle,secret mission,us army,training,hand grenade,fistfight,mission,shootout,suicide mission,soldier,explosion,commando,behind enemy lines,military police
tt0061722;The Graduate;Comedy,Drama,Romance;8.0;273768;3000000;104945305;1967-12-21;en;20.052;seduction,college,romance,coming of age,los angeles, california,wedding,older woman younger man relationship,graduate,rape accusation
tt0061811;In the Heat of the Night;Drama,Mystery,Thriller;7.9;76936;2000000;27379978;1967-08-02;en;12.573;southern usa,black people,small town,police chief,racial segregation,racist,stolen money,murder,youth gang,whodunit,poverty,false accusations,police station,racial tension,autopsy room,red herring,railroad station,white supremacists,nymphette,bigot,greasy cafe,deep south,cotton plantation,southern small town,rumble,illegal abortionist,petty thief,jumping to conclusions
tt0061852;The Jungle Book;Adventure,Animation,Comedy;7.6;183731;4000000;205843612;1967-10-18;en;100.566;based on novel or book,narration,human animal relationship,musical,feral child,jungle,anthropomorphism,orphan,india,animal lead
tt0062229;Le Samouraï;Crime,Drama;8.0;52020;0;39481;1967-10-25;fr;10.703;paris, france,jazz,hitman,jazz club,police,treason,stakeout,french noir,last job,professional assassin,neo-noir,very little dialogue,silent protagonist
tt0062512;You Only Live Twice;Action,Adventure,Thriller;6.8;110512;9500000;111584787;1967-06-13;en;26.073;london, england,japan,england,assassination,helicopter,vulkan,assassin,based on novel or book,asia,secret identity,nasa,island,missile,war ship,ninja fighter,secret base,secret mission,secret organization,secret intelligence service,phantom,villain,sumo ringer,volcano,funeral,space,soldier,killer,secret service,blast
tt0062622;2001: A Space Odyssey;Adventure,Sci-Fi;8.3;666627;12000000;71923560;1968-04-02;en;37.416;moon,jupiter,artificial intelligence,man vs machine,based on novel or book,technology,super computer,space travel,space mission,moon base,astronaut,cult film,evolution,monolith,space station,space opera,2000s
tt0062765;Bullitt;Action,Crime,Thriller;7.4;69642;5500000;42300873;1968-10-17;en;17.288;san francisco, california,hotel,detective,based on novel or book,airport,witness protection,principal witness ,politician,police,organized crime,hospital,burglary,gunfight,explosion,stolen identity,coroner,mob hit,ford mustang,dodge charger
tt0063350;Night of the Living Dead;Horror,Thriller;7.8;130092;114000;30000000;1968-10-04;en;22.326;sibling relationship,loss of loved one,pennsylvania, usa,cemetery,gun,gas station,cellar,house,barricade,zombie,black and white,trapped,cult film,bitten,farm house
tt0063442;Planet of the Apes;Adventure,Sci-Fi;8.0;180848;5800000;32589624;1968-02-07;en;54.014;human evolution,gorilla,based on novel or book,bondage,space marine,chimp,slavery,space travel,time travel,dystopia,apocalypse,astronaut,ape,human subjugation
tt0063462;The Producers;Comedy,Music;7.5;56484;947000;0;1967-11-22;en;11.078;nazi,musical,dark comedy,theatrical producer,playwright,scam,broadway
tt0063522;Rosemary's Baby;Drama,Horror;8.0;217767;3200000;33395426;1968-06-12;en;22.394;based on novel or book,husband wife relationship,satanism,conspiracy,demonic possession,satanic ritual,pregnant wife,coven (akelarre),satanic cult,manhattan, new york city,woman in jeopardy,neighbor neighbor relationship
tt0064115;Butch Cassidy and the Sundance Kid;Biography,Crime,Drama;8.0;216478;6000000;102308889;1969-01-15;en;17.991;dynamite,bolivia,male friendship,on the run,shootout,buddy,train robbery,posse,last stand,escape plan,western bandits
tt0064116;Once Upon a Time in the West;Western;8.5;328942;5000000;5380118;1968-12-21;it;28.722;loss of loved one,small town,harmonica,wedding party,spaghetti western,arizona territory,intercontintental railroad,outlaw gang,water pump,mysterious character,boom town,railroad company,hope for a new life,railroad construction
tt0064276;Easy Rider;Adventure,Drama;7.3;110624;400000;60000000;1969-06-26;en;12.601;rebel,adolescence,brothel,opium,arbitrary law,drug addiction,drug trafficking,highway,lsd,marijuana,cult film,road movie
tt0064665;Midnight Cowboy;Drama;7.8;111643;3600000;44785053;1969-05-25;en;14.705;new york city,based on novel or book,texas,shower,hustler,friendship,male homosexuality,male prostitute,fish out of water,male bonding,1960s
tt0064757;On Her Majesty's Secret Service;Action,Adventure,Thriller;6.8;92931;6500000;81974493;1969-12-12;en;23.879;london, england,suicide,england,based on novel or book,switzerland,secret identity,new identity,honeymoon,secret mission,secret organization,secret lab,villain,kilt,family history,snowstorm,daughter,espionage,killer,british secret service,snow skiing,alps mountains,aftercreditsstinger
tt0065207;Where Eagles Dare;Action,Adventure,War;7.6;58738;7700000;21000000;1968-12-04;en;19.659;germany,mountain,world war ii,liberation of prisoners,bavaria, germany,nazi,castle,secret mission,parachute,undercover agent,two man army,infiltration,explosion,sabotage,commando,war hero,alps mountains,cable car,1940s,sidecar,fall from height
tt0065214;The Wild Bunch;Action,Adventure,Western;7.9;85134;6244087;638641;1969-06-17;en;18.9;underdog,robbery,bounty hunter,texas,mexican revolution,friendship,honor,gang,shootout,soldier,steam locomotive,righteous rage
tt0065421;The Aristocats;Adventure,Animation,Comedy;7.1;105048;4000000;55675257;1970-12-24;en;75.49;paris, france,cat,butler,return,suspension,inheritance,goose,kitten,1910s
tt0065938;Kelly's Heroes;Adventure,Comedy,War;7.6;50168;4000000;5200000;1970-01-01;en;14.676;gold,world war ii,armor,campaign,us army,front,lieutenant,colonel,tank
tt0066026;MASH;Comedy,Drama,War;7.4;73640;3500000;81600000;1970-02-18;en;14.843;american football,surgeon,american  way of life,korean war,dark comedy,military spoof,doctor,surgery,anti war,1950s,korea
